Date,Open,High,Low,Close,Adj Close,Volume,Day
2021-10-06,596.049988,601.900024,588.030029,599.940002,585.266785,252200,1915
2021-10-07,605.280029,614.26001,604.119995,608.5,593.617432,287600,1916
2021-10-08,609.409973,610.98999,598.27002,600.119995,585.442383,184400,1917
2021-10-11,596.070007,612.909973,593.719971,597.210022,582.603577,221000,1918
2021-10-12,602.619995,602.619995,592.23999,595.25,580.691467,164900,1919
2021-10-13,601.390015,603.460022,593.320007,598.299988,583.66687,218800,1920
2021-10-14,606.48999,614.01001,605.25,612.650024,597.666016,217000,1921
2021-10-15,620.169983,620.169983,614.049988,616.080017,601.012085,215200,1922
2021-10-18,616.119995,621.299988,613,619.820007,604.660583,181000,1923
2021-10-19,624.5,634.609985,622.340027,630.960022,615.528137,237700,1924
2021-10-20,633.280029,636.48999,618.830017,623.359985,608.114014,291300,1925
2021-10-21,623.320007,637.440002,621.700012,636.429993,620.864319,256300,1926
2021-10-22,638.73999,649.190002,638.73999,649.090027,633.214661,270000,1927
2021-10-25,649.619995,662.669983,640.77002,652.030029,636.082825,386700,1928
2021-10-26,652.169983,660.219971,641.869995,643.119995,627.390808,310000,1929
2021-10-27,646.51001,659.210022,636.469971,637,621.42041,357700,1930
2021-10-28,637.190002,656.01001,637.190002,655.330017,639.302063,291700,1931
2021-10-29,649.929993,666.150024,649.830017,664.880005,648.618469,253600,1932
2021-11-01,668.940002,669.719971,643,657.109985,641.038513,229700,1933
2021-11-02,657,661.719971,653.090027,654.330017,638.326599,343000,1934
2021-11-03,654,658.070007,638.780029,645.659973,629.868469,265800,1935
2021-11-04,646.5,667.23999,645.950012,661.669983,645.487,217000,1936
2021-11-05,665.73999,666,652.940002,653.340027,637.360901,271200,1937
2021-11-08,655.429993,655.700012,645.280029,653.809998,637.819275,245400,1938
2021-11-09,654,660,648.880005,652.820007,636.853455,289000,1939
2021-11-10,648.799988,651.580017,635.98999,642,627.297363,267300,1940
2021-11-11,646.690002,647.76001,639.219971,641.289978,626.603699,141600,1941
2021-11-12,644,652.75,635.5,652.570007,637.625366,321300,1942
2021-11-15,654.450012,664.679993,650.76001,660.950012,645.813477,165900,1943
2021-11-16,660.429993,679.849976,660.429993,675.150024,659.688293,294100,1944
2021-11-17,675.659973,678,662.140015,666.419983,651.158203,252900,1945
2021-11-18,669.099976,670.210022,661.469971,665.429993,650.190857,170700,1946
2021-11-19,665,667.76001,655.159973,656.880005,641.836731,277000,1947
2021-11-22,657,657.960022,636.799988,636.900024,622.31427,379400,1948
2021-11-23,635.650024,638.929993,622.039978,632.340027,617.858704,343400,1949
2021-11-24,627.830017,647.5,625.26001,642.640015,627.922729,412600,1950
2021-11-26,631.340027,639.98999,618.909973,621.039978,606.817444,228200,1951
2021-11-29,634.969971,649.450012,631.23999,645.48999,630.707458,376900,1952
2021-11-30,639.159973,649.890015,628.309998,629.450012,615.034851,539900,1953
2021-12-01,638.640015,642.200012,615.77002,616.349976,602.234802,317200,1954
2021-12-02,616.549988,636.960022,616.549988,629.580017,615.161865,446800,1955
2021-12-03,632.640015,633.51001,592.630005,603.450012,589.630249,423000,1956
2021-12-06,605.090027,611.900024,593.01001,608.150024,594.222656,373300,1957
2021-12-07,622.169983,637.25,620.76001,637.070007,622.480286,302400,1958
2021-12-08,635.880005,646.98999,631.830017,646.090027,631.293823,258600,1959
2021-12-09,643.830017,643.830017,619.26001,619.940002,605.742737,347100,1960
2021-12-10,626.469971,630.349976,620.539978,628.140015,613.754944,192600,1961
2021-12-13,626.719971,634,619.820007,621.76001,607.520874,490500,1962
2021-12-14,613.559998,615.849976,586.75,591.070007,577.533752,520600,1963
2021-12-15,594.080017,602.890015,589.22998,602.419983,588.623901,443400,1964
2021-12-16,607.799988,614.969971,592.01001,595.119995,581.49115,405800,1965
2021-12-17,592.47998,596.849976,581.450012,590.219971,576.703186,585800,1966
2021-12-20,579.590027,582.299988,573.179993,579.299988,566.033264,462000,1967
2021-12-21,585.659973,595.659973,578.780029,594.659973,581.041565,272900,1968
2021-12-22,595.359985,605.469971,591.820007,604.179993,590.343628,265600,1969
2021-12-23,609.190002,616.609985,607.940002,611.27002,597.271179,183700,1970
2021-12-27,615.23999,619.960022,610.950012,618.77002,604.599487,176200,1971
2021-12-28,620.599976,623.159973,614.640015,614.97998,600.896301,132000,1972
2021-12-29,616.219971,619.059998,611.080017,614.789978,600.71051,155900,1973
2021-12-30,616.75,618.580017,612.25,612.539978,598.512085,166700,1974
2021-12-31,611.429993,616.27002,610.51001,612.690002,598.65863,149900,1975
2022-01-03,614.330017,617.130005,589,595.580017,581.940552,297500,1976
2022-01-04,605.169983,606.320007,584.030029,591.130005,577.592529,381800,1977
2022-01-05,590.179993,591.830017,565.210022,566.119995,553.155334,548400,1978
2022-01-06,562.599976,566,550.219971,562.97998,550.087097,705600,1979
2022-01-07,562.97998,566.169983,551.679993,552,539.358582,551600,1980
2022-01-10,542.47998,545.080017,528.369995,541.859985,529.450806,1081200,1981
2022-01-11,544.25,555.469971,539.340027,553.320007,540.648376,676700,1982
2022-01-12,560.679993,568,555,559.080017,546.276428,532800,1983
2022-01-13,559.039978,564.039978,530.559998,533.409973,521.194275,596600,1984
2022-01-14,530.25,530.280029,517.289978,526.73999,514.677002,564300,1985
2022-01-18,513.679993,522.880005,508.519989,516.690002,504.857208,648900,1986
2022-01-19,522.419983,532.049988,512.830017,513.400024,501.642578,524600,1987
2022-01-20,520.030029,532.690002,514.75,515.849976,504.036438,573100,1988
2022-01-21,513.72998,515.97998,499.579987,500.820007,489.350677,648300,1989
2022-01-24,490.200012,508.339996,475,507.070007,495.45752,911400,1990
2022-01-25,495.269989,503.170013,489.640015,492.920013,481.631592,703600,1991
2022-01-26,503.5,512.380005,485.630005,492.130005,480.85965,863700,1992
2022-01-27,491.279999,516.900024,488.670013,491.790009,480.527466,1078100,1993
2022-01-28,483.48999,509.540009,477.450012,508.130005,496.493256,550700,1994
2022-01-31,511.109985,537.200012,511.089996,536.119995,523.842163,815400,1995
2022-02-01,538.5,546.22998,527.099976,545.400024,532.90979,890400,1996
2022-02-02,561.22998,561.22998,539.419983,549.830017,537.238281,634600,1997
2022-02-03,540,546.200012,534.159973,540.309998,527.936279,660700,1998
2022-02-04,537.469971,563.22998,532.539978,554.710022,542.00647,680900,1999
2022-02-07,551.75,561,545.72998,550.450012,537.843994,614400,2000
2022-02-08,528.940002,547.01001,524.950012,546.140015,533.632813,669900,2001
2022-02-09,537.950012,564.27002,536,561.469971,548.611633,490800,2002
2022-02-10,549.580017,558.5,540.880005,545.109985,532.626343,552500,2003
2022-02-11,545.960022,550.22998,530,534.26001,522.02478,470500,2004
2022-02-14,533.109985,536.419983,521.919983,532.969971,520.764343,481800,2005
2022-02-15,545.140015,550.940002,539.26001,546.380005,533.867249,382300,2006
2022-02-16,543.5,547.140015,534.330017,543.599976,531.150879,268400,2007
2022-02-17,536.179993,538.840027,528.429993,531.47998,520.303833,440200,2008
2022-02-18,533.27002,538.390015,523.539978,527,515.918152,312900,2009
2022-02-22,521.469971,533.130005,516,521.309998,510.347778,597100,2010
2022-02-23,526.090027,530.880005,507.720001,509.399994,498.688202,672100,2011
2022-02-24,491.950012,509.980011,490.190002,508.470001,497.777771,1485900,2012
2022-02-25,510.959991,517.460022,500.829987,513.210022,502.418152,911600,2013
2022-02-28,504.869995,509.200012,496.640015,501.690002,491.140381,897500,2014
2022-03-01,502.269989,514,497.179993,500.380005,489.857941,835600,2015
2022-03-02,506.619995,514.789978,503.980011,511.089996,500.342682,656000,2016
2022-03-03,516.25,519.02002,504.98999,507.109985,496.44635,358200,2017
2022-03-04,505.200012,505.200012,491.190002,497.779999,487.312531,582700,2018
2022-03-07,497.200012,497.559998,466.910004,467.399994,457.571411,716100,2019
2022-03-08,468.01001,473.640015,450.850006,466,456.200836,798500,2020
2022-03-09,479.809998,495.25,475.160004,488.130005,477.865479,595600,2021
2022-03-10,477.190002,481.160004,458.450012,465.26001,455.47644,769500,2022
2022-03-11,469.119995,473.350006,454.480011,456.630005,447.027893,662600,2023
2022-03-14,460,461.920013,452.559998,457.329987,447.713135,567000,2024
2022-03-15,464.809998,474.279999,460,470.940002,461.036957,471900,2025
2022-03-16,479.679993,493.600006,476.630005,492.959991,482.593933,549200,2026
2022-03-17,487.01001,498.450012,485.809998,498.440002,487.958679,415900,2027
2022-03-18,500.480011,522.73999,498.820007,520.340027,509.398163,858100,2028
2022-03-21,513.890015,519.98999,502.029999,507,496.338684,421900,2029
2022-03-22,512.289978,514.919983,503.820007,509.76001,499.04068,488100,2030
2022-03-23,504,505.380005,490.76001,491.25,480.919922,574800,2031
2022-03-24,493.700012,499,490.700012,495.730011,485.305725,477600,2032
2022-03-25,498.769989,498.980011,486.559998,490.309998,479.999664,360200,2033
2022-03-28,493.399994,507.820007,492.230011,507.809998,497.131683,952900,2034
2022-03-29,517.27002,526.289978,510.799988,516.77002,505.903259,720300,2035
2022-03-30,510.940002,514.059998,506.329987,510.279999,499.549774,558300,2036
2022-03-31,513.349976,517.700012,502.880005,502.880005,492.305359,917000,2037
2022-04-01,505,516.27002,500.670013,516,505.149506,725900,2038
2022-04-04,518.200012,527.73999,515.690002,519.51001,508.585693,611400,2039
2022-04-05,516.780029,517.210022,510.5,513.22998,502.437714,550700,2040
2022-04-06,506.98999,509.690002,500.540009,506.649994,495.996063,617600,2041
2022-04-07,504.369995,512.909973,503.329987,510,499.275635,772500,2042
2022-04-08,510.850006,511.859985,505.309998,506.48999,495.839447,588100,2043
2022-04-11,502,502,485.869995,486.089996,475.868378,579400,2044
2022-04-12,488.670013,496.940002,478.470001,480.309998,470.209961,508300,2045
2022-04-13,477,494.670013,477,493.269989,482.8974,476800,2046
2022-04-14,494.470001,496.660004,482.309998,482.700012,472.549652,440000,2047
2022-04-18,481.410004,484.209991,475,478.01001,467.958344,299600,2048
2022-04-19,478.190002,491.700012,475.059998,490.519989,480.2052,468000,2049
2022-04-20,495.049988,498.390015,487.309998,493.540009,483.161743,384100,2050
2022-04-21,499.399994,499.98999,473.540009,474.779999,464.796204,421600,2051
2022-04-22,466.269989,472.410004,455.670013,456.040009,446.450287,483200,2052
2022-04-25,451.839996,463.929993,450.410004,462.299988,452.578644,724700,2053
2022-04-26,450,462,429.209991,429.809998,420.771881,802900,2054
2022-04-27,429.609985,435.619995,415.329987,417.779999,408.994843,787200,2055
2022-04-28,426.559998,438.880005,422.5,433.380005,424.266754,616300,2056
2022-04-29,428.76001,432.48999,420.559998,421.25,412.391876,631900,2057
2022-05-02,418.839996,426.160004,410.920013,423.75,414.839264,744800,2058
2022-05-03,425,433.98999,424.059998,431.910004,422.827728,674500,2059
2022-05-04,431.850006,434.369995,413.029999,432.73999,423.640228,622900,2060
2022-05-05,427.929993,428.540009,405.230011,416.049988,407.301178,774400,2061
2022-05-06,410.660004,412.450012,395.01001,405.609985,397.080719,855900,2062
2022-05-09,395.48999,400.140015,376.410004,379.079987,371.108582,1276100,2063
2022-05-10,388.980011,395.329987,380.339996,388.890015,380.712341,824500,2064
2022-05-11,387.089996,400.589996,384.720001,387.399994,379.253632,785400,2065
2022-05-12,379.829987,394.320007,379.529999,387.980011,380.843872,655400,2066
2022-05-13,395.619995,410.890015,394.700012,408.140015,400.633087,675900,2067
2022-05-16,401.910004,403.769989,395.950012,400,392.642792,696900,2068
2022-05-17,413.950012,413.950012,397.410004,407.75,400.250244,679600,2069
2022-05-18,400.269989,405.850006,398.160004,399.5,392.152008,894700,2070
2022-05-19,395.589996,413.420013,395,410.019989,402.478485,823300,2071
2022-05-20,414.679993,417.619995,407.480011,417.040009,409.369385,670400,2072
2022-05-23,419.649994,420.160004,410.709991,417.679993,409.99765,387800,2073
2022-05-24,412.609985,416.690002,403.119995,414.609985,406.98407,395000,2074
2022-05-25,412.559998,419.549988,410.019989,416.799988,409.133789,472300,2075
2022-05-26,420.220001,434.570007,419.26001,432.779999,424.819885,411100,2076
2022-05-27,438.899994,448.339996,438.899994,448.170013,439.926788,540500,2077
2022-05-31,442.929993,448.720001,438.519989,442.350006,434.213898,828800,2078
2022-06-01,425.100006,449.779999,425.100006,431.450012,423.514374,600500,2079
2022-06-02,433.899994,451.920013,431.01001,451.619995,443.313354,417300,2080
2022-06-03,443.869995,444.75,435.690002,438.450012,430.38562,298400,2081
2022-06-06,443.279999,446.160004,435.609985,438.660004,430.591736,355400,2082
2022-06-07,433.660004,446.799988,433.660004,446.290009,438.081421,233900,2083
2022-06-08,441.73999,447.5,434.839996,435.529999,427.519257,273200,2084
2022-06-09,433.649994,437.179993,426.640015,427.079987,419.224731,239500,2085
2022-06-10,418.829987,418.829987,407.820007,410.049988,402.507965,477900,2086
2022-06-13,396.73999,398.350006,388.630005,393,385.771515,955800,2087
2022-06-14,393.059998,397.959991,389.119995,391,383.808319,525100,2088
2022-06-15,397.01001,404.459991,387.850006,397.390015,390.080872,436300,2089
2022-06-16,384.959991,388.089996,379.630005,385.76001,378.664734,679400,2090
2022-06-17,384.23999,396.320007,383.390015,386.709991,379.59729,742600,2091
2022-06-21,394.839996,402.130005,393.959991,400.25,392.888214,590100,2092
2022-06-22,395.329987,407.619995,395.329987,400.869995,393.496796,564900,2093
2022-06-23,405.75,417.619995,404.130005,416.709991,409.045441,341700,2094
2022-06-24,420.329987,432.920013,417.829987,432.059998,424.113129,630800,2095
2022-06-27,435.48999,436.76001,428.660004,429.779999,421.875061,371400,2096
2022-06-28,429.029999,436.809998,412.440002,413.119995,405.521454,321600,2097
2022-06-29,413.26001,417.170013,404.440002,415.26001,407.622131,373400,2098
2022-06-30,410.5,417.630005,399.410004,412.149994,404.569336,427900,2099
2022-07-01,411,417.73999,407.709991,417.720001,410.036896,348500,2100
2022-07-05,413.059998,422.869995,407.029999,422.01001,414.247955,349700,2101
2022-07-06,424.970001,429.929993,421.299988,426.23999,418.400146,418300,2102
2022-07-07,425.040009,435.779999,425.040009,435.48999,427.480011,402400,2103
2022-07-08,432.76001,439.700012,429.540009,433.950012,425.968353,310400,2104
2022-07-11,430.079987,434.98999,426.029999,431.850006,423.906982,277400,2105
2022-07-12,431.519989,438.160004,418.23999,420.320007,412.589081,326200,2106
2022-07-13,412.119995,420.320007,408.649994,413.720001,406.110413,491400,2107
2022-07-14,407.5,412.73999,403.799988,410.109985,402.566803,644600,2108
2022-07-15,417.029999,422.559998,415.179993,418.869995,411.165741,584900,2109
2022-07-18,424.230011,427.920013,409.709991,412.01001,404.431915,359700,2110
2022-07-19,418.450012,427.660004,418.079987,426.100006,418.262756,982700,2111
2022-07-20,428.559998,436.01001,425.660004,434.320007,426.331573,710100,2112
2022-07-21,435.200012,448.649994,433.709991,447.470001,439.239716,438600,2113
2022-07-22,450,451.070007,436.839996,439.899994,431.808929,399600,2114
2022-07-25,440.839996,440.839996,432.549988,438.470001,430.405243,430700,2115
2022-07-26,434.329987,445.970001,432.309998,442.890015,434.743927,657400,2116
2022-07-27,448.649994,456.549988,447.320007,452.970001,444.63855,505700,2117
2022-07-28,456.109985,477.369995,453.209991,474.290009,465.566376,499700,2118
2022-07-29,475.040009,483.290009,474.029999,481.339996,472.486725,657200,2119
2022-08-01,476.970001,484.26001,474.779999,476.859985,468.089111,516000,2120
2022-08-02,472.51001,485.190002,471.859985,477.690002,468.90387,307100,2121
2022-08-03,481.76001,497.119995,478.079987,496.329987,487.200989,545500,2122
2022-08-04,495.670013,497.910004,488.51001,496.76001,487.623108,446400,2123
2022-08-05,489.609985,496.589996,488.200012,496.179993,487.053741,262300,2124
2022-08-08,503.859985,506.429993,497.690002,500.820007,491.608459,293400,2125
2022-08-09,498.459991,500.119995,492.51001,494.929993,485.826721,228800,2126
2022-08-10,510.5,513.97998,503.890015,512.119995,502.700592,277200,2127
2022-08-11,516.929993,516.929993,500.380005,501.119995,493.106476,235700,2128
2022-08-12,505.450012,507.290009,499.100006,506.709991,498.607056,330900,2129
2022-08-15,505,510.26001,502.440002,508.630005,500.496399,369000,2130
2022-08-16,502.089996,506.209991,495.869995,503.619995,495.566498,229900,2131
2022-08-17,497.799988,504.910004,493.359985,502.48999,494.454559,295300,2132
2022-08-18,501.98999,502.470001,498.570007,499.980011,491.984711,161000,2133
2022-08-19,495,495.48999,477.790009,478.48999,470.838348,338800,2134
2022-08-22,470.339996,475,466.820007,472.880005,465.318085,363500,2135
2022-08-23,471.170013,474.709991,465.290009,467.5,460.024109,196800,2136
2022-08-24,468.869995,472.559998,466.640015,467.890015,460.407898,215400,2137
2022-08-25,470,476.100006,463.880005,475.779999,468.171722,174400,2138
2022-08-26,477.140015,477.140015,455.200012,456.420013,449.121277,347100,2139
2022-08-29,451.769989,457.899994,451.769989,456,448.707977,309900,2140
2022-08-30,458.119995,459.940002,449.130005,453.040009,445.795349,241900,2141
2022-08-31,457.549988,459.179993,449.049988,449.23999,442.056091,338600,2142
2022-09-01,445.98999,457.640015,440.700012,456.910004,449.603516,516700,2143
2022-09-02,462.220001,463.98999,450.350006,451.950012,444.722778,501900,2144
2022-09-06,452.679993,460.320007,450.290009,457.679993,450.361115,399300,2145
2022-09-07,457.929993,474.589996,456.880005,474.299988,466.715363,341900,2146
2022-09-08,471.820007,484.040009,470.329987,482.899994,475.177795,331200,2147
2022-09-09,486,494.290009,484.839996,491.26001,483.404175,428800,2148
2022-09-12,491.839996,498.869995,491.839996,496.570007,488.629242,415300,2149
2022-09-13,479.940002,482.880005,470.679993,471.769989,464.22583,432400,2150
2022-09-14,475.119995,475.929993,461.73999,469.109985,461.608337,331600,2151
2022-09-15,464.350006,468.160004,453.429993,456.190002,448.894958,339700,2152
2022-09-16,452.079987,457.119995,446.329987,456.679993,449.377167,641800,2153
2022-09-19,451.820007,452.059998,442.440002,451.380005,444.161896,422100,2154
2022-09-20,447.269989,453.48999,443.209991,447.769989,440.609619,321500,2155
2022-09-21,450.019989,454.170013,439.570007,439.570007,432.54071,297300,2156
2022-09-22,437.149994,437.410004,421.429993,427.089996,420.260345,557500,2157
2022-09-23,422.450012,425.920013,415.109985,422.329987,415.576416,505100,2158
2022-09-26,423.290009,430.079987,418.089996,420.76001,414.031525,540600,2159
2022-09-27,428.859985,433.790009,413.339996,416.899994,410.233246,446500,2160
2022-09-28,421.5,432.720001,417.619995,429.140015,422.277557,467800,2161
2022-09-29,423.130005,425.899994,420.309998,423.220001,416.452209,377600,2162
2022-09-30,422.119995,431.130005,421.089996,421.790009,415.045044,501800,2163
2022-10-03,424.869995,432.980011,420.779999,431.579987,424.678497,307000,2164
2022-10-04,440.600006,451.01001,438.940002,450.859985,443.650177,375400,2165
2022-10-05,444.130005,451.339996,441.339996,447.480011,440.324249,319900,2166
2022-10-06,444.040009,447.98999,436.600006,436.649994,429.667419,341500,2167
2022-10-07,431.149994,433.890015,416.170013,419.839996,413.126282,398300,2168
2022-10-10,417.320007,419.200012,403.350006,406.920013,400.412842,470400,2169
2022-10-11,404.670013,409.369995,393.779999,399.350006,392.963928,501900,2170
2022-10-12,400.100006,404.640015,395.01001,401.649994,395.227142,516000,2171
2022-10-13,390.880005,408.420013,385,406.079987,399.586273,557800,2172
2022-10-14,411.869995,412.779999,387.230011,388.720001,382.503906,408700,2173
2022-10-17,398.73999,406.179993,398.73999,402.959991,396.516174,438000,2174
2022-10-18,417.51001,417.75,405.269989,408.559998,402.026642,300100,2175
2022-10-19,401.790009,404.089996,395.279999,398.790009,392.412903,261000,2176
2022-10-20,397.709991,399.470001,390.380005,393.660004,387.364929,542000,2177
2022-10-21,394.690002,402.269989,388.119995,401.480011,395.059875,774000,2178
2022-10-24,405.679993,412.679993,397.279999,412.149994,405.559174,643300,2179
2022-10-25,416.320007,448.75,416.320007,448.420013,441.249268,735600,2180
2022-10-26,446,461.200012,444.850006,451.600006,444.378357,602100,2181
2022-10-27,455.76001,464.230011,452.609985,455.220001,447.94046,438200,2182
2022-10-28,455.559998,476.040009,454.899994,474.269989,466.685852,443900,2183
2022-10-31,472.079987,478.480011,468.549988,468.859985,461.362335,708200,2184
2022-11-01,478.48999,484.119995,466.380005,470.079987,462.562866,379100,2185
2022-11-02,469.26001,474.549988,452.880005,453.73999,446.4841,417900,2186
2022-11-03,446.980011,458.75,444.869995,451.149994,443.935577,367300,2187
2022-11-04,458.809998,466.579987,451.809998,460.910004,453.53949,429500,2188
2022-11-07,462.450012,465,455.570007,462.190002,454.799072,317900,2189
2022-11-08,464.98999,472.769989,459.820007,467.899994,460.417694,365700,2190
2022-11-09,463.390015,469.899994,460.299988,465.130005,458.91803,301100,2191
2022-11-10,489.890015,512.369995,489.609985,509.700012,502.892761,578800,2192
2022-11-11,513.909973,522.23999,509.01001,512.369995,505.52713,509800,2193
2022-11-14,507.959991,511.049988,491.450012,492.23999,485.665924,630600,2194
2022-11-15,507.459991,509.899994,499.540009,503.019989,496.301941,409300,2195
2022-11-16,500.630005,508.619995,495.649994,507.209991,500.436035,322700,2196
2022-11-17,498.549988,502.049988,487.369995,491.089996,484.531311,210100,2197
2022-11-18,503.48999,503.48999,480.769989,490.309998,483.761749,612600,2198
2022-11-21,488.459991,494.25,484.179993,493.369995,486.780853,275600,2199
2022-11-22,494.769989,503.649994,492.380005,502.670013,495.956665,236100,2200
2022-11-23,503.209991,514.359985,500.160004,508.75,501.955444,269100,2201
2022-11-25,509.73999,513.460022,506.040009,512.26001,505.41861,94700,2202
2022-11-28,507.299988,512.73999,493.609985,495.959991,489.336273,330600,2203
2022-11-29,494.75,499.179993,484.790009,486.320007,479.825043,392100,2204
2022-11-30,486.320007,508.170013,483.079987,507.829987,501.047729,481600,2205
2022-12-01,513.5,523.359985,509.309998,521.390015,514.426697,406700,2206
2022-12-02,511.029999,521.119995,506.230011,518.830017,511.900787,440000,2207
2022-12-05,512.109985,512.109985,500.73999,504.48999,497.75238,431000,2208
2022-12-06,505.230011,505.859985,495.660004,499.899994,493.223663,377700,2209
2022-12-07,500,503.290009,496.48999,500.399994,493.716949,428800,2210
2022-12-08,501.190002,505.869995,498.470001,499.980011,493.302612,211000,2211
2022-12-09,497.359985,499.589996,488.660004,492.549988,485.971802,332100,2212
2022-12-12,490.76001,497.290009,490.670013,497.269989,490.628723,285000,2213
2022-12-13,524.719971,527.280029,504.98999,512.02002,505.181793,499000,2214
2022-12-14,507.579987,517.150024,493.059998,498.480011,491.822632,544700,2215
2022-12-15,489.649994,493.040009,474.980011,476.679993,470.313782,859900,2216
2022-12-16,472.269989,475.109985,467.140015,471.589996,465.291748,1062200,2217
2022-12-19,471.910004,473.579987,460.779999,461.940002,455.77063,564600,2218
2022-12-20,460.359985,463.73999,450,458,451.88324,686800,2219
2022-12-21,462.670013,472.359985,459.779999,472.359985,466.051483,440800,2220
2022-12-22,466.450012,468.160004,454.600006,462.320007,456.145569,361700,2221
2022-12-23,461.609985,467.600006,459.809998,463.820007,457.625519,347200,2222
2022-12-27,462.820007,468.549988,455.209991,460.429993,454.280762,399700,2223
2022-12-28,460.589996,464.5,453.940002,454.440002,448.370819,211000,2224
2022-12-29,460.130005,473.420013,458.5,471.920013,465.61734,272500,2225
2022-12-30,466.339996,469.429993,459.48999,465.170013,458.957489,354400,2226
2023-01-03,469.570007,476.98999,456.350006,461.160004,455.001038,345000,2227
2023-01-04,466.019989,475.149994,462.380005,474.119995,467.787964,427200,2228
2023-01-05,467.980011,471.850006,459.079987,459.119995,452.988251,325000,2229
2023-01-06,465.450012,473.160004,455.480011,469.01001,462.746216,366200,2230
2023-01-09,475.829987,491.829987,472.720001,480.540009,474.122253,312100,2231
2023-01-10,479.829987,489.970001,477.01001,488.079987,481.561462,270800,2232
2023-01-11,494.26001,504.410004,491.350006,504.119995,497.387299,364200,2233
2023-01-12,505.119995,506.799988,494.839996,504.049988,497.318207,303000,2234
2023-01-13,496.540009,506.579987,496.540009,505.23999,498.49234,320600,2235
2023-01-17,505.540009,512.080017,499.320007,510.279999,503.464996,332300,2236
2023-01-18,513.809998,525.840027,505.230011,506.339996,499.577667,407800,2237
2023-01-19,500.299988,503.119995,492.559998,495.790009,489.168579,343900,2238
2023-01-20,498.350006,512.719971,495.890015,511.76001,504.925293,345700,2239
2023-01-23,510.769989,521.340027,509.160004,514.97998,508.102264,321100,2240
2023-01-24,512.309998,523.01001,510.769989,519.840027,512.897339,319100,2241
2023-01-25,508.420013,514.070007,497.269989,508.640015,501.846924,372700,2242
2023-01-26,512,519.099976,506.73999,515.210022,508.329193,622200,2243
2023-01-27,511.200012,524.419983,506.299988,519.919983,512.976257,481200,2244
2023-01-30,512.940002,516.820007,504.459991,506.559998,499.794678,628300,2245
2023-01-31,514.650024,531.960022,499.040009,531.559998,524.460754,754000,2246
2023-02-01,542.580017,560.380005,529.26001,554.52002,547.114197,913700,2247
2023-02-02,563.849976,572.5,558.890015,568.440002,560.848328,903400,2248
2023-02-03,558.190002,569.450012,556.049988,567.429993,559.851868,494200,2249
2023-02-06,559.200012,565,551.609985,553.400024,546.009155,610100,2250
2023-02-07,551.940002,562.830017,545.960022,560.400024,552.91571,280000,2251
2023-02-08,555.039978,560.309998,553.72998,556.900024,549.462402,213100,2252
2023-02-09,561.070007,566.27002,553.549988,555.590027,548.169922,727200,2253
2023-02-10,548.820007,550.539978,540.830017,549.330017,541.993469,413900,2254
2023-02-13,552.969971,562.869995,547.73999,562.099976,554.592896,403400,2255
2023-02-14,561.429993,570.429993,557.059998,561.820007,554.316711,260200,2256
2023-02-15,555.859985,567.070007,553.630005,567.059998,559.486755,349500,2257
2023-02-16,553.440002,560.77002,551.76001,552.98999,546.935608,265700,2258
2023-02-17,547.690002,550.109985,538.48999,544.830017,538.86499,438800,2259
2023-02-21,535.700012,537.909973,523.090027,524.820007,519.074036,572500,2260
2023-02-22,527.48999,527.789978,520.119995,524.049988,518.312439,386000,2261
2023-02-23,529.059998,530.469971,519.669983,527.780029,522.001709,195400,2262
2023-02-24,520.140015,522.119995,512.02002,518.159973,512.487,298300,2263
2023-02-27,526,530.690002,523.710022,525.789978,520.033447,364700,2264
2023-02-28,525.900024,531.900024,521.140015,522.150024,516.43335,335800,2265
2023-03-01,519.219971,522.48999,514.369995,515.450012,509.806671,375500,2266
2023-03-02,510.649994,517.289978,508.470001,517.289978,511.626495,387100,2267
2023-03-03,521.609985,537.280029,520.530029,536.669983,530.794312,382700,2268
2023-03-06,537.950012,545.5,537.859985,542.909973,536.965942,568000,2269
2023-03-07,542.919983,547.919983,531.47998,533.97998,528.133728,406600,2270
2023-03-08,532.119995,537.820007,527.47998,535.849976,529.983276,254700,2271
2023-03-09,537.080017,545.25,532.380005,535.039978,529.182068,499200,2272
2023-03-10,535,536.849976,519.109985,522.27002,516.552002,595400,2273
2023-03-13,517.799988,534.140015,513.840027,528.280029,522.496216,786300,2274
2023-03-14,540.650024,558.280029,540.380005,548.25,542.247498,639000,2275
2023-03-15,534.950012,538.349976,520.549988,536.77002,530.89325,506400,2276
2023-03-16,533.969971,560.25,533.969971,546.570007,540.585938,456700,2277
2023-03-17,547.080017,548.570007,532.51001,537.090027,531.209717,999600,2278
2023-03-20,540.48999,545.109985,534.02002,544.330017,538.370483,353300,2279
2023-03-21,550.289978,556.359985,549.429993,554.330017,548.261047,470800,2280
2023-03-22,552.679993,563.809998,546.650024,547.179993,541.189209,414400,2281
2023-03-23,546.309998,555.710022,541.609985,546.960022,540.97168,457500,2282
2023-03-24,541.75,545,536.27002,543.099976,537.153931,323300,2283
2023-03-27,548.400024,548.400024,538.900024,540.349976,534.43396,413200,2284
2023-03-28,540.27002,543.150024,534.719971,542.900024,536.956177,222200,2285
2023-03-29,549.549988,552.049988,543.460022,550.929993,544.898254,276400,2286
2023-03-30,556.539978,556.539978,545.419983,548.719971,542.712402,328100,2287
2023-03-31,553.5,559.789978,550.130005,559.690002,553.562256,347100,2288
